0,0.074285714,0.005714286,0.06,0.034285714,0.051428571,0.085714286,0.028571429,0.034285714,0.014285714,0.051428571,0.008571429,0.04,0.06,0.048571429,0.022857143,0.108571429,0.111428571,0.082857143,0.017142857,0.06
0,0.037837838,0.016216216,0.037837838,0.091891892,0.054054054,0.091891892,0.07027027,0.043243243,0.021621622,0.064864865,0.021621622,0.037837838,0.048648649,0.054054054,0.091891892,0.07027027,0.037837838,0.059459459,0.032432432,0.016216216
0,0.063660477,0.015915119,0.042440318,0.082228117,0.047745358,0.071618037,0.01061008,0.082228117,0.084880637,0.074270557,0.045092838,0.039787798,0.039787798,0.047745358,0.037135279,0.045092838,0.053050398,0.055702918,0.021220159,0.039787798
0,0.06302521,0.008403361,0.071428571,0.113445378,0.084033613,0.058823529,0.021008403,0.067226891,0.092436975,0.096638655,0.008403361,0.029411765,0.046218487,0.033613445,0.021008403,0.067226891,0.054621849,0.046218487,0.004201681,0.012605042
0,0.056818182,0.017045455,0.051136364,0.011363636,0.039772727,0.119318182,0.034090909,0.073863636,0.051136364,0.051136364,0.039772727,0.090909091,0.056818182,0.028409091,0.039772727,0.068181818,0.039772727,0.073863636,0.022727273,0.034090909
0,0.091503268,0.013071895,0.045751634,0.071895425,0.039215686,0.078431373,0.045751634,0.013071895,0.006535948,0.111111111,0.013071895,0.026143791,0.098039216,0.039215686,0.104575163,0.039215686,0.032679739,0.071895425,0.013071895,0.045751634
0,0.078895464,0.00591716,0.051282051,0.041420118,0.072978304,0.090729783,0.017751479,0.051282051,0.072978304,0.08086785,0.021696252,0.053254438,0.043392505,0.025641026,0.035502959,0.063116371,0.043392505,0.069033531,0.019723866,0.061143984
0,0.045454545,0.006198347,0.092975207,0.111570248,0.041322314,0.061983471,0.04338843,0.095041322,0.078512397,0.051652893,0.01446281,0.04338843,0.010330579,0.035123967,0.022727273,0.074380165,0.051652893,0.084710744,0.002066116,0.033057851
0,0.118811881,0,0.059405941,0.089108911,0.059405941,0.064356436,0.004950495,0.059405941,0.059405941,0.094059406,0.014851485,0.04950495,0.034653465,0.04950495,0.03960396,0.04950495,0.044554455,0.064356436,0.02970297,0.014851485
0,0.069444444,0.027777778,0.097222222,0.138888889,0,0,0.041666667,0.041666667,0.041666667,0.111111111,0.055555556,0.027777778,0,0.027777778,0.138888889,0.027777778,0.055555556,0.027777778,0.041666667,0.027777778
0,0.102564103,0.006410256,0.038461538,0.019230769,0.032051282,0.147435897,0.006410256,0.064102564,0.032051282,0.051282051,0.019230769,0.038461538,0.057692308,0.032051282,0.019230769,0.102564103,0.083333333,0.096153846,0.012820513,0.038461538
0,0.073089701,0.013289037,0.069767442,0.063122924,0.069767442,0.066445183,0.029900332,0.053156146,0.03654485,0.086378738,0.019933555,0.026578073,0.043189369,0.029900332,0.069767442,0.073089701,0.046511628,0.066445183,0.009966777,0.053156146
0,0,0,0.058823529,0.117647059,0.019607843,0.039215686,0,0.019607843,0.039215686,0.176470588,0.039215686,0.019607843,0.058823529,0.137254902,0.078431373,0.058823529,0.019607843,0.058823529,0,0.058823529
0,0.11663067,0,0.045356371,0.034557235,0.012958963,0.064794816,0.019438445,0.034557235,0.058315335,0.079913607,0.021598272,0.045356371,0.045356371,0.045356371,0.006479482,0.11663067,0.097192225,0.123110151,0.006479482,0.025917927
0,0.129032258,0,0.068548387,0.068548387,0.024193548,0.080645161,0.012096774,0.044354839,0.02016129,0.100806452,0.024193548,0.008064516,0.040322581,0.036290323,0.116935484,0.040322581,0.072580645,0.088709677,0.004032258,0.02016129
0,0.041666667,0,0.041666667,0.069444444,0.055555556,0.097222222,0.013888889,0.138888889,0.097222222,0.013888889,0.027777778,0.069444444,0.013888889,0.055555556,0.027777778,0.083333333,0.027777778,0.097222222,0,0.027777778
0,0.034482759,0,0.089655172,0.034482759,0.04137931,0.110344828,0.062068966,0.048275862,0.068965517,0.04137931,0.04137931,0.048275862,0.04137931,0.020689655,0.013793103,0.055172414,0.089655172,0.082758621,0.020689655,0.055172414
0,0.097345133,0.017699115,0.061946903,0.057522124,0.026548673,0.097345133,0.044247788,0.057522124,0.039823009,0.084070796,0.017699115,0.017699115,0.044247788,0.030973451,0.048672566,0.092920354,0.03539823,0.079646018,0.013274336,0.03539823
